farmer_id,state,crop,season,land_size_acres,experience_years,irrigation_type,yield_quintal_per_acre,market_price_per_quintal,estimated_revenue_inr
F03850,Madhya Pradesh,pigeonpeas,Zaid,0.78,4,Canal,13.72,1692.89,18116.63
F03874,Karnataka,papaya,Zaid,4.16,1,Rain-fed,10.7,1362.88,60664.51
F03444,Tamil Nadu,blackgram,Zaid,1.96,24,Borewell,24.06,3893.17,183592.55
F03468,Bihar,maize,Zaid,4.96,9,Canal,19.81,2395.71,235396.71
F04072,Haryana,grapes,Kharif,1.26,16,Canal,20.33,4276.39,109543.15
F00631,Andhra Pradesh,lentil,Rabi,4.49,30,Rain-fed,13.19,2608.89,154506.55
F00673,Gujarat,pomegranate,Rabi,0.59,20,Canal,11.8,2536.93,17662.11
F01250,Maharashtra,coffee,Kharif,0.59,0,Sprinkler,7.5,2101.33,9298.39
F00483,Andhra Pradesh,kidneybeans,Kharif,1.61,8,Drip,8.73,1894.36,26625.8
F01585,Haryana,kidneybeans,Kharif,12.11,27,Borewell,13.01,1290.44,203310.24
F05108,West Bengal,papaya,Zaid,2.8,19,Drip,16.22,2788.89,126660.23
F04813,Andhra Pradesh,pigeonpeas,Rabi,2.59,25,Sprinkler,19.76,2705.98,138487.73
F03308,Maharashtra,orange,Kharif,1.93,17,Canal,22.88,2794.17,123386.08
F01463,Gujarat,chickpea,Rabi,3.22,0,Sprinkler,26.25,1652.19,139651.36
F03041,Tamil Nadu,kidneybeans,Zaid,1.99,19,Rain-fed,14.9,2159.47,64030.44
F04182,West Bengal,orange,Kharif,2.72,8,Canal,17.17,2589.53,120937.27
F03942,West Bengal,rice,Zaid,6.11,10,Rain-fed,9.23,3280.14,184984.48
F05180,Gujarat,kidneybeans,Rabi,3.45,15,Rain-fed,15.42,2228.41,118549.18
F02579,Karnataka,muskmelon,Kharif,1.87,17,Borewell,14.8,2031.04,56211.06
F04113,Maharashtra,coconut,Zaid,2.15,2,Sprinkler,27.19,2389.26,139672.56
F00050,Maharashtra,watermelon,Zaid,4.58,0,Sprinkler,13.53,2958.18,183310.72
F04464,Madhya Pradesh,muskmelon,Rabi,5.36,3,Drip,17.21,2772.88,255785.98
F03327,Madhya Pradesh,rice,Rabi,0.81,11,Sprinkler,14.94,1195.78,14470.61
F00859,Rajasthan,pigeonpeas,Zaid,3.3,28,Sprinkler,15.42,2209.69,112442.29
F01073,Bihar,apple,Kharif,2.97,21,Drip,15.16,3064.91,137998.19
F00720,Karnataka,kidneybeans,Kharif,1.94,3,Drip,21.55,3919.15,163847.9
F03438,Gujarat,papaya,Zaid,2.05,15,Canal,20.05,2097.03,86193.18
F02632,Haryana,watermelon,Zaid,3.39,10,Sprinkler,23.82,1889.82,152602.59
F05071,Tamil Nadu,mango,Kharif,2.55,0,Canal,25.65,1770.15,115781.09
F01661,Haryana,kidneybeans,Zaid,2.69,6,Sprinkler,21.32,2841.82,162980.65
F01657,Punjab,pigeonpeas,Zaid,2.72,28,Canal,29.25,2747.07,218556.89
F02426,Gujarat,muskmelon,Kharif,2.33,11,Sprinkler,22.63,2717.32,143278.58
F03834,Madhya Pradesh,pigeonpeas,Kharif,4.96,0,Rain-fed,24.84,2376.99,292860.38
F04401,Madhya Pradesh,maize,Rabi,3.76,19,Drip,13.41,1765.31,89009.75
F05173,Rajasthan,blackgram,Rabi,1.22,15,Drip,22.48,3468.57,95127.61
F04251,Bihar,pomegranate,Kharif,10.13,19,Sprinkler,20.85,2209.06,466576.67
F03098,Uttar Pradesh,banana,Zaid,2.54,13,Borewell,10.73,3096.5,84392.63
F05041,Gujarat,coconut,Zaid,3.91,22,Canal,22.49,2732.59,240292.76
F04840,Maharashtra,maize,Kharif,6.81,16,Rain-fed,17.5,2940.5,350434.09
F04946,Punjab,orange,Kharif,9.3,7,Sprinkler,17.73,2737.38,451363.85
F02935,Tamil Nadu,muskmelon,Kharif,5.34,13,Drip,18.65,2108.48,209985.63
F04296,Tamil Nadu,jute,Zaid,5.62,14,Borewell,15.44,2917.55,253163.98
F03384,Gujarat,kidneybeans,Zaid,0.94,16,Borewell,13.52,919.51,11685.87
F02607,Punjab,mungbean,Kharif,3.32,8,Drip,14.69,2021.45,98587.73
F01386,Bihar,rice,Rabi,4.07,30,Canal,16.46,2127.02,142493.75
F04870,Rajasthan,mothbeans,Kharif,0.75,13,Sprinkler,23.39,1639.07,28753.39
F01400,Andhra Pradesh,banana,Kharif,0.8,27,Canal,17.03,2292.99,31239.7
F01196,Punjab,kidneybeans,Kharif,1.62,5,Sprinkler,24.74,2668.18,106937.45
F01409,Madhya Pradesh,orange,Zaid,1.9,10,Canal,21.31,2354.09,95314.75
F01846,Bihar,pigeonpeas,Kharif,1.63,7,Borewell,15.07,2990.12,73449.61
F01799,West Bengal,apple,Rabi,4.85,21,Rain-fed,17.56,2726.35,232192.32
F01476,Madhya Pradesh,mango,Kharif,1.59,10,Drip,17.86,1982.4,56295.01
F03502,Punjab,banana,Rabi,1.37,11,Rain-fed,22.91,2078.39,65233.8
F00036,West Bengal,rice,Zaid,1.36,11,Sprinkler,26.26,2583.64,92271.09
F03853,Punjab,mango,Zaid,8.05,17,Sprinkler,29.12,2902.72,680444.01
F02346,Tamil Nadu,lentil,Kharif,4.99,13,Drip,25.14,1253.75,157281.18
F05038,Punjab,banana,Rabi,4.05,6,Borewell,21.0,3144.16,267410.81
F02360,Haryana,banana,Kharif,1.37,0,Borewell,27.42,1844.48,69288.63
F03007,Madhya Pradesh,mungbean,Kharif,0.42,0,Canal,17.54,1847.7,13611.64
F02207,Andhra Pradesh,blackgram,Zaid,0.25,23,Drip,20.55,2367.2,12161.49
F03484,Haryana,pomegranate,Rabi,6.48,24,Sprinkler,22.69,3799.93,558708.27
F04594,Tamil Nadu,mungbean,Rabi,5.12,10,Drip,12.6,1811.97,116893.81
F01287,Haryana,rice,Zaid,1.64,4,Borewell,18.19,2646.11,78937.7
F00350,Haryana,papaya,Zaid,6.84,23,Canal,15.44,2931.09,309551.24
F02138,Karnataka,chickpea,Rabi,1.49,17,Drip,19.01,2213.25,62690.08
F02692,West Bengal,papaya,Rabi,1.47,12,Borewell,16.14,2685.79,63722.52
F03239,Uttar Pradesh,watermelon,Zaid,8.19,16,Rain-fed,17.6,1719.53,247859.93
F03403,Uttar Pradesh,mothbeans,Zaid,2.53,2,Drip,25.09,2604.03,165297.84
F01682,Tamil Nadu,watermelon,Rabi,4.89,0,Sprinkler,13.22,1825.62,118018.67
F04225,Rajasthan,maize,Kharif,0.42,0,Sprinkler,3.22,2005.04,2711.62
F01444,Gujarat,cotton,Zaid,3.02,25,Borewell,20.14,1843.18,112107.37
F04289,Bihar,coffee,Kharif,4.06,14,Sprinkler,2.07,2019.08,16968.75
F01672,Gujarat,blackgram,Rabi,1.77,17,Sprinkler,16.81,1725.06,51326.92
F03208,Haryana,mothbeans,Rabi,1.72,16,Rain-fed,20.49,2425.6,85484.94
F01180,Andhra Pradesh,orange,Kharif,1.02,11,Sprinkler,10.23,759.92,7929.46
F02799,West Bengal,cotton,Kharif,6.04,11,Sprinkler,14.77,1923.62,171607.68
F01693,Punjab,coffee,Zaid,3.17,8,Canal,16.59,2621.7,137875.99
F04154,Andhra Pradesh,mungbean,Zaid,2.03,10,Canal,20.11,2392.44,97667.3
F00373,Bihar,pomegranate,Rabi,3.24,3,Borewell,23.06,2763.84,206498.65
F03056,Andhra Pradesh,mothbeans,Zaid,1.48,12,Borewell,14.72,1892.9,41237.96
F03930,Maharashtra,pomegranate,Rabi,3.79,27,Rain-fed,14.17,1489.39,79986.65
F01917,Rajasthan,coconut,Zaid,3.49,14,Drip,26.09,3047.45,277482.82
F01358,West Bengal,pomegranate,Kharif,3.29,28,Borewell,20.42,1758.55,118142.55
F01826,Bihar,coffee,Kharif,3.26,2,Borewell,16.99,3757.27,208105.42
F00787,Rajasthan,mungbean,Zaid,1.77,18,Drip,27.63,2417.62,118233.95
F00470,Maharashtra,banana,Kharif,1.08,32,Canal,10.63,2786.7,31992.43
F00141,Bihar,cotton,Kharif,1.12,11,Borewell,23.21,2363.14,61430.3
F00789,Gujarat,mungbean,Kharif,1.16,9,Drip,15.63,1877.77,34045.47
F00324,Maharashtra,banana,Zaid,2.04,15,Rain-fed,23.08,1182.52,55676.83
F00051,Karnataka,grapes,Kharif,1.42,0,Sprinkler,13.73,1754.91,34214.78
F00715,Haryana,orange,Rabi,3.15,10,Borewell,14.93,2751.31,129392.73
F04672,Punjab,apple,Rabi,3.54,19,Sprinkler,28.99,2249.39,230842.75
F02841,Andhra Pradesh,blackgram,Zaid,2.24,10,Drip,16.68,2422.67,90518.7
F02447,Gujarat,chickpea,Kharif,1.07,34,Canal,24.68,1038.42,27422.18
F05009,Karnataka,cotton,Kharif,1.81,9,Sprinkler,15.89,2046.64,58863.21
F04601,Rajasthan,lentil,Rabi,0.92,15,Rain-fed,23.92,2519.36,55442.04
F05050,Tamil Nadu,rice,Rabi,3.22,3,Drip,15.35,2555.22,126296.86
F04162,Bihar,mungbean,Zaid,1.14,4,Canal,21.55,2575.75,63278.45
F02667,Punjab,jute,Rabi,2.32,25,Sprinkler,13.33,2829.04,87489.76
F00407,Gujarat,blackgram,Kharif,4.74,11,Borewell,15.19,1801.84,129733.56
F03657,Andhra Pradesh,watermelon,Zaid,1.81,11,Sprinkler,28.88,2350.98,122892.31
F01005,Uttar Pradesh,mothbeans,Rabi,2.41,19,Drip,11.05,1129.46,30078.08
F03270,Uttar Pradesh,blackgram,Kharif,3.29,12,Canal,13.31,2105.9,92217.15
F00891,West Bengal,jute,Zaid,1.25,19,Sprinkler,26.55,2210.52,73361.63
F02412,Tamil Nadu,lentil,Zaid,0.25,25,Sprinkler,9.15,1197.62,2739.56
F02546,Bihar,grapes,Rabi,6.6,11,Drip,24.67,2512.33,409062.6
F03741,Andhra Pradesh,coffee,Kharif,1.38,22,Rain-fed,33.41,1524.05,70267.54
F02391,Andhra Pradesh,banana,Kharif,3.82,30,Rain-fed,16.5,2793.93,176101.41
F04188,West Bengal,lentil,Rabi,1.53,9,Canal,16.36,1559.16,39027.02
F00043,Madhya Pradesh,mothbeans,Zaid,4.25,19,Borewell,17.99,2067.79,158098.05
F02831,Bihar,mango,Zaid,3.44,6,Rain-fed,27.86,2622.29,251316.08
F03602,Rajasthan,cotton,Kharif,6.65,3,Canal,21.56,2868.53,411272.62
F03023,Andhra Pradesh,grapes,Kharif,2.01,19,Sprinkler,14.63,2467.52,72560.63
F00304,Andhra Pradesh,mango,Zaid,2.95,24,Rain-fed,18.74,1786.05,98738.2
F04697,Rajasthan,rice,Kharif,2.59,16,Canal,20.59,2321.41,123796.38
F04079,West Bengal,coconut,Zaid,6.04,19,Borewell,4.59,1283.06,35571.04
F00665,Maharashtra,blackgram,Kharif,7.47,24,Borewell,18.07,2247.14,303325.47
F01178,Tamil Nadu,pomegranate,Zaid,3.73,28,Rain-fed,12.3,1491.12,68411.09
F02677,Uttar Pradesh,mango,Zaid,1.88,17,Sprinkler,23.54,1217.77,53892.65
F01948,Andhra Pradesh,banana,Rabi,1.73,15,Sprinkler,12.88,2429.3,54130.63
F02502,Andhra Pradesh,blackgram,Zaid,2.75,21,Canal,23.93,3019.06,198676.79
F01474,Maharashtra,orange,Kharif,1.65,0,Sprinkler,18.69,3056.12,94246.16
F04951,Haryana,lentil,Kharif,5.23,4,Borewell,18.49,2790.05,269805.37
F03830,Maharashtra,watermelon,Rabi,0.66,24,Drip,20.33,1452.78,19493.11
F02133,West Bengal,watermelon,Zaid,2.67,20,Sprinkler,26.83,809.57,57994.44
F01027,Madhya Pradesh,chickpea,Kharif,2.58,24,Rain-fed,9.12,3155.57,74249.3
F02990,Andhra Pradesh,blackgram,Zaid,3.82,12,Canal,12.68,2545.04,123275.63
F00962,Andhra Pradesh,banana,Zaid,5.97,1,Borewell,26.98,1869.37,301100.55
F02890,Karnataka,rice,Kharif,0.6,23,Canal,11.46,1785.6,12277.79
F03022,Rajasthan,coconut,Rabi,5.84,7,Rain-fed,11.98,2380.68,166559.99
F03016,Maharashtra,cotton,Kharif,0.49,0,Canal,13.19,2021.77,13066.9
F03413,Punjab,kidneybeans,Zaid,3.02,20,Canal,26.74,2572.28,207723.96
F02010,Maharashtra,maize,Kharif,2.46,23,Rain-fed,15.28,2636.95,99119.79
F02150,Punjab,maize,Rabi,3.01,9,Borewell,16.84,2055.51,104190.51
F03616,Punjab,chickpea,Zaid,2.56,25,Rain-fed,13.45,2405.47,82825.14
F02339,Madhya Pradesh,jute,Kharif,1.9,22,Rain-fed,16.79,1624.01,51807.54
F00736,Madhya Pradesh,pomegranate,Zaid,2.36,20,Sprinkler,18.06,1110.5,47331.29
F00305,Andhra Pradesh,mungbean,Zaid,7.09,19,Borewell,20.72,2166.32,318242.81
F01441,Tamil Nadu,chickpea,Zaid,0.72,19,Drip,12.22,2587.99,22770.17
F01497,Tamil Nadu,jute,Kharif,2.32,2,Canal,22.73,1586.8,83677.68
F02653,Rajasthan,watermelon,Zaid,5.51,6,Borewell,25.91,3361.37,479882.96
F02876,Rajasthan,maize,Zaid,4.36,23,Canal,11.44,2725.42,135939.59
F00917,Haryana,jute,Kharif,1.47,20,Borewell,27.49,1815.9,73381.06
F04353,Bihar,chickpea,Kharif,1.37,24,Sprinkler,16.22,2916.27,64803.6
F04050,Maharashtra,banana,Rabi,0.54,23,Sprinkler,20.26,1457.41,15944.65
F04811,Bihar,muskmelon,Kharif,1.85,9,Borewell,14.73,3182.84,86733.98
F04779,Karnataka,pigeonpeas,Rabi,5.44,23,Sprinkler,18.31,2804.2,279316.27
F02773,Tamil Nadu,cotton,Zaid,4.36,8,Canal,23.17,2110.65,213220.4
F01625,Bihar,banana,Rabi,0.98,20,Borewell,15.6,1621.17,24784.45
F04134,Tamil Nadu,rice,Zaid,3.0,0,Borewell,25.04,2399.07,180218.14
F00822,Uttar Pradesh,pomegranate,Rabi,1.78,7,Canal,15.81,2269.19,63859.09
F03592,Rajasthan,muskmelon,Rabi,5.99,5,Sprinkler,11.09,1973.98,131129.71
F01355,Rajasthan,papaya,Rabi,4.25,25,Drip,15.84,2755.8,185520.46
F04681,Bihar,watermelon,Kharif,0.44,12,Borewell,14.21,1508.74,9433.25
F00851,Haryana,banana,Kharif,2.05,11,Rain-fed,5.71,1808.54,21169.86
F01001,West Bengal,banana,Kharif,0.43,0,Borewell,14.67,1811.87,11429.46
F03679,Andhra Pradesh,grapes,Rabi,2.52,12,Borewell,23.76,2917.86,174707.45
F00019,Rajasthan,grapes,Zaid,9.48,6,Borewell,19.83,2178.0,409438.74
F01638,Karnataka,mothbeans,Rabi,1.16,14,Drip,13.89,1306.6,21052.46
F01668,Punjab,coffee,Kharif,5.19,6,Sprinkler,22.91,1149.64,136695.53
F00494,Haryana,pigeonpeas,Rabi,1.43,11,Borewell,27.74,2016.12,79975.85
F03174,Uttar Pradesh,grapes,Zaid,3.02,21,Canal,4.1,2850.69,35297.24
F01348,Punjab,blackgram,Rabi,1.21,22,Borewell,19.01,1611.8,37074.78
F03019,Tamil Nadu,kidneybeans,Rabi,1.52,18,Drip,18.53,1785.16,50280.1
F04057,West Bengal,mango,Kharif,1.22,5,Borewell,24.9,1467.04,44565.74
F03231,Punjab,mungbean,Kharif,2.38,20,Borewell,18.22,1435.47,62247.15
F03544,Gujarat,banana,Kharif,1.26,29,Borewell,16.47,2019.94,41918.2
F03934,Maharashtra,coconut,Rabi,1.03,5,Sprinkler,18.4,1591.03,30153.2
F03790,Uttar Pradesh,grapes,Rabi,4.22,8,Drip,12.2,2779.32,143090.51
F00688,Madhya Pradesh,papaya,Zaid,1.67,4,Canal,15.42,2847.49,73326.85
F04988,Andhra Pradesh,mungbean,Zaid,4.5,25,Drip,18.36,1151.94,95173.28
F03993,Haryana,rice,Zaid,2.24,10,Drip,22.95,2489.71,127991.01
F01609,Bihar,muskmelon,Zaid,2.68,19,Sprinkler,11.42,2088.36,63915.51
F04259,Uttar Pradesh,kidneybeans,Kharif,0.59,8,Borewell,29.44,2670.74,46389.69
F03706,Rajasthan,rice,Rabi,2.92,28,Rain-fed,21.26,1833.51,113822.83
F01010,Haryana,mungbean,Zaid,2.42,19,Drip,18.24,2134.2,94205.3
F02409,West Bengal,pomegranate,Zaid,1.93,15,Drip,29.8,2799.94,161035.75
F01093,Karnataka,rice,Kharif,6.69,12,Borewell,13.58,1311.25,119127.32
F01328,Tamil Nadu,apple,Zaid,2.3,14,Canal,20.78,1948.55,93129.0
F04847,West Bengal,mungbean,Kharif,2.14,0,Sprinkler,16.72,3330.97,119184.77
F01678,Rajasthan,banana,Kharif,2.23,25,Canal,29.43,2237.65,146854.51
F02000,Tamil Nadu,kidneybeans,Kharif,3.1,27,Canal,20.92,1386.99,89949.08
F01311,Uttar Pradesh,maize,Zaid,3.22,17,Drip,19.59,2622.08,165400.28
F03479,West Bengal,cotton,Zaid,3.27,11,Drip,31.61,1698.67,175582.51
F03323,Punjab,cotton,Kharif,2.76,25,Drip,19.17,3148.91,166606.31
F04777,Karnataka,mothbeans,Kharif,5.84,24,Rain-fed,19.05,2959.52,329252.52
F01988,Andhra Pradesh,banana,Zaid,0.82,10,Drip,20.41,2668.26,44656.53
F03971,Uttar Pradesh,mothbeans,Kharif,4.33,17,Sprinkler,18.47,1905.23,152370.96
F00345,West Bengal,mango,Zaid,2.03,20,Sprinkler,21.0,2122.51,90482.6
F04357,Karnataka,coffee,Rabi,3.79,15,Rain-fed,20.97,1517.6,120613.23
F00987,Punjab,mango,Kharif,3.78,17,Borewell,16.44,1109.6,68954.09
F00588,West Bengal,coconut,Zaid,3.37,10,Rain-fed,14.92,1382.54,69514.66
F02792,Bihar,muskmelon,Rabi,2.06,18,Canal,18.81,1113.36,43141.14
F04487,Gujarat,lentil,Rabi,1.95,5,Borewell,12.19,2074.22,49305.25
F03385,Andhra Pradesh,mothbeans,Kharif,1.96,5,Canal,27.38,1755.53,94210.17
F04216,Tamil Nadu,chickpea,Kharif,3.83,2,Rain-fed,7.45,2431.87,69389.76
F03366,Punjab,banana,Zaid,2.09,12,Drip,27.14,3143.31,178296.72
F03835,Punjab,banana,Kharif,1.84,12,Rain-fed,16.38,3772.86,113710.98
F01143,Uttar Pradesh,lentil,Rabi,4.95,18,Rain-fed,16.98,1852.41,155696.91
F02359,Tamil Nadu,coconut,Rabi,3.5,13,Canal,14.6,2674.22,136652.64
F03265,West Bengal,pomegranate,Zaid,4.7,5,Sprinkler,17.82,3532.92,295896.18
F01199,Maharashtra,jute,Kharif,2.95,10,Rain-fed,6.17,797.0,14506.6
F00086,Andhra Pradesh,coffee,Kharif,2.77,15,Sprinkler,21.34,2460.03,145416.8
F01519,Haryana,muskmelon,Rabi,0.99,13,Borewell,14.1,2659.36,37122.01
F00517,Madhya Pradesh,papaya,Rabi,0.94,11,Canal,17.49,2441.57,40140.88
F01382,Rajasthan,orange,Kharif,7.06,23,Canal,19.52,3197.72,440681.63
F02717,Punjab,pigeonpeas,Kharif,4.13,35,Drip,15.53,2834.58,181806.84
F03358,West Bengal,watermelon,Kharif,1.84,7,Rain-fed,30.88,2534.37,144000.88
F01015,Gujarat,cotton,Kharif,4.26,21,Rain-fed,28.43,1612.35,195274.61
F00129,Karnataka,orange,Kharif,4.87,4,Sprinkler,4.8,2323.66,54317.88
F01365,Punjab,maize,Rabi,4.36,28,Rain-fed,28.99,2297.27,290366.66
F05143,West Bengal,kidneybeans,Zaid,0.84,16,Borewell,20.15,2480.89,41991.54
F04204,West Bengal,papaya,Zaid,4.58,9,Rain-fed,17.78,2074.56,168936.4
F03899,Karnataka,muskmelon,Kharif,2.63,11,Canal,26.26,2556.17,176538.81
F00892,Uttar Pradesh,watermelon,Kharif,1.22,18,Rain-fed,2.0,1858.52,4534.79
F02794,Tamil Nadu,muskmelon,Kharif,2.8,10,Drip,16.17,2690.57,121818.25
F04380,Karnataka,chickpea,Kharif,2.95,18,Borewell,27.19,1684.4,135106.57
F01360,Haryana,lentil,Zaid,0.5,14,Canal,17.73,2256.56,20004.4
F00308,Andhra Pradesh,orange,Zaid,3.42,6,Canal,6.57,2021.28,45416.95
F01662,Punjab,rice,Zaid,3.01,10,Canal,18.57,2489.54,139154.58
F02432,West Bengal,lentil,Zaid,1.82,17,Sprinkler,16.38,2252.99,67165.24
F04616,Punjab,orange,Rabi,1.02,10,Drip,18.36,2751.56,51529.01
F01318,West Bengal,lentil,Zaid,3.88,4,Rain-fed,12.03,1976.31,92247.04
F04478,Haryana,pigeonpeas,Zaid,1.37,10,Sprinkler,13.32,1429.81,26091.74
F03250,Gujarat,lentil,Rabi,3.78,15,Rain-fed,16.7,2183.74,137850.77
F02475,Maharashtra,coffee,Zaid,4.2,22,Drip,10.78,2015.67,91261.47
F02543,Madhya Pradesh,apple,Rabi,1.95,4,Rain-fed,23.03,2086.26,93690.81
F05021,Madhya Pradesh,mothbeans,Zaid,0.77,10,Sprinkler,20.05,2114.11,32638.69
F01247,Uttar Pradesh,muskmelon,Zaid,1.77,4,Borewell,10.26,2785.51,50585.42
F03972,Rajasthan,banana,Zaid,3.87,25,Canal,11.15,1972.34,85107.46
F01209,Bihar,pigeonpeas,Kharif,3.9,6,Canal,23.58,1533.67,141039.36
F00217,West Bengal,coffee,Rabi,2.19,13,Sprinkler,19.31,1595.88,67488.01
F04467,West Bengal,jute,Zaid,0.47,6,Drip,14.89,2465.83,17256.62
F03838,Uttar Pradesh,watermelon,Zaid,5.36,2,Drip,15.56,2208.73,184211.62
F01240,Karnataka,muskmelon,Zaid,4.18,11,Sprinkler,11.87,1543.76,76596.12
F02290,Maharashtra,mothbeans,Rabi,4.67,9,Drip,20.37,3481.82,331218.22
F02741,Karnataka,mango,Kharif,3.11,10,Borewell,12.58,3518.96,137675.09
F00276,Madhya Pradesh,muskmelon,Zaid,7.04,13,Sprinkler,14.16,2198.76,219186.47
F00490,Rajasthan,watermelon,Kharif,3.92,0,Borewell,17.17,3088.56,207879.85
F01036,Maharashtra,jute,Kharif,5.39,30,Borewell,20.5,1764.34,194950.75
F01230,Andhra Pradesh,grapes,Zaid,2.83,6,Drip,12.79,1346.33,48731.36
F04769,Rajasthan,lentil,Zaid,0.83,16,Drip,26.95,969.28,21681.34
F01009,Uttar Pradesh,coconut,Zaid,3.72,10,Sprinkler,17.82,1009.01,66887.68
F04898,Uttar Pradesh,mungbean,Kharif,2.76,28,Borewell,17.79,1540.34,75631.31
F03400,Tamil Nadu,coconut,Kharif,0.57,23,Rain-fed,14.93,1837.31,15635.69
F04205,Bihar,orange,Kharif,2.44,10,Borewell,19.54,2313.36,110295.45
F02533,Madhya Pradesh,coconut,Rabi,5.07,13,Rain-fed,24.03,500.55,60983.06
F04340,Punjab,pigeonpeas,Zaid,3.55,20,Drip,20.24,1381.52,99264.98
F01059,Punjab,grapes,Kharif,0.63,11,Drip,19.94,3073.46,38609.42
F02167,Madhya Pradesh,blackgram,Rabi,8.92,5,Canal,17.0,2850.95,432318.06
F04268,Bihar,pigeonpeas,Zaid,2.1,24,Rain-fed,20.45,1880.36,80752.06
F03674,Haryana,blackgram,Zaid,2.97,24,Canal,23.51,1259.5,87944.21
F00282,Bihar,pigeonpeas,Rabi,2.32,16,Canal,17.66,2234.87,91565.31
F03880,Bihar,kidneybeans,Rabi,1.02,15,Rain-fed,20.21,2241.82,46213.33
F01317,Karnataka,pigeonpeas,Rabi,7.08,10,Drip,14.44,3155.71,322624.64
F05177,Maharashtra,pigeonpeas,Zaid,8.33,2,Borewell,17.04,2645.05,375446.86
F00969,Haryana,cotton,Rabi,5.69,19,Sprinkler,20.23,1730.29,199171.43
F03404,Bihar,banana,Rabi,0.76,10,Borewell,10.38,2915.38,22998.85
F01940,Gujarat,watermelon,Zaid,4.78,14,Sprinkler,12.91,2539.65,156721.29
F04934,West Bengal,apple,Kharif,1.53,10,Rain-fed,20.2,1943.42,60063.34
F03829,West Bengal,mothbeans,Rabi,2.15,26,Rain-fed,17.76,1909.01,72893.64
F00620,Maharashtra,jute,Kharif,4.26,20,Canal,8.15,2899.22,100658.02
F04662,Haryana,banana,Zaid,0.47,9,Canal,20.35,2287.62,21879.94
F01743,Punjab,papaya,Rabi,1.0,13,Sprinkler,20.21,2011.34,40649.18
F01391,Uttar Pradesh,coconut,Kharif,5.88,6,Borewell,21.77,2330.55,298328.11
F04243,Tamil Nadu,maize,Rabi,3.72,10,Rain-fed,21.38,3218.82,256004.34
F01848,Andhra Pradesh,blackgram,Rabi,2.09,25,Drip,14.16,500.0,14797.2
F01580,Gujarat,banana,Kharif,0.56,28,Rain-fed,8.27,1573.54,7287.38
F01656,Karnataka,muskmelon,Rabi,3.78,22,Drip,8.05,2504.97,76223.73
F02353,Rajasthan,coconut,Kharif,3.19,19,Drip,20.32,1311.85,85035.17
F02213,Tamil Nadu,jute,Zaid,1.67,17,Rain-fed,17.35,1828.32,52974.66
F03276,Punjab,orange,Zaid,1.15,21,Sprinkler,17.37,3195.98,63841.3
F02021,Gujarat,kidneybeans,Rabi,0.96,0,Drip,19.52,1190.28,22304.89
F05171,Maharashtra,apple,Kharif,1.03,5,Borewell,19.21,2476.34,48997.61
F01957,Andhra Pradesh,orange,Zaid,2.49,9,Borewell,4.55,2427.19,27498.85
F03898,Punjab,lentil,Kharif,2.72,20,Canal,12.18,1304.36,43212.93
F03193,Tamil Nadu,orange,Kharif,1.63,23,Rain-fed,16.05,1348.6,35281.4
F01308,West Bengal,banana,Zaid,3.73,10,Rain-fed,10.51,1321.61,51810.15
F02004,Punjab,banana,Zaid,1.71,11,Sprinkler,9.92,2297.18,38967.52
F04639,Tamil Nadu,mothbeans,Kharif,2.04,14,Rain-fed,28.75,2779.8,163035.27
F00576,Andhra Pradesh,mango,Zaid,3.57,16,Canal,11.99,2066.18,88441.39
F02361,Tamil Nadu,maize,Kharif,2.33,27,Drip,25.18,2477.12,145331.14
F04374,Madhya Pradesh,pomegranate,Zaid,4.66,2,Sprinkler,21.04,609.02,59712.22
F04620,Gujarat,muskmelon,Rabi,1.54,12,Borewell,25.68,1710.73,67654.58
F01707,Tamil Nadu,jute,Zaid,0.25,19,Canal,20.6,3529.71,18178.01
F04074,Punjab,orange,Zaid,1.95,7,Borewell,12.12,1753.01,41430.64
F03348,Gujarat,rice,Kharif,8.82,21,Canal,9.06,2470.9,197447.64
F04954,West Bengal,coffee,Zaid,2.04,10,Borewell,19.75,500.0,20145.0
F01281,Gujarat,maize,Zaid,5.12,18,Sprinkler,20.75,1477.28,156946.23
F00862,Haryana,chickpea,Kharif,5.44,14,Drip,20.91,1922.19,218649.88
F04316,Haryana,mothbeans,Kharif,4.75,9,Sprinkler,24.66,2378.73,278632.54
F01802,Uttar Pradesh,rice,Kharif,4.29,12,Drip,22.1,2560.01,242711.99
F01629,Bihar,grapes,Rabi,1.01,6,Borewell,27.23,3201.62,88051.91
F01994,Andhra Pradesh,coconut,Rabi,3.83,8,Drip,12.43,2218.19,105601.15
F02640,West Bengal,cotton,Kharif,4.69,1,Drip,4.03,2381.1,45004.46
F00270,West Bengal,watermelon,Zaid,3.26,9,Sprinkler,9.73,1749.31,55487.76
F00630,Uttar Pradesh,apple,Zaid,3.54,25,Canal,16.55,2433.58,142576.15
F03082,Tamil Nadu,lentil,Kharif,0.82,0,Sprinkler,19.19,1397.44,21989.84
F02335,Andhra Pradesh,mungbean,Rabi,0.6,14,Rain-fed,19.3,1022.06,11835.45
F02967,West Bengal,coffee,Zaid,4.39,18,Rain-fed,14.55,1851.41,118257.89
F00301,Gujarat,grapes,Kharif,1.3,16,Canal,17.67,1612.77,37046.94
F00460,Uttar Pradesh,rice,Rabi,7.83,15,Rain-fed,17.92,2194.02,307850.84
